Unnamed: 0,O'Connell Street at Clerys,Grafton St at Card Gallery,Grafton St at M&S,O'Connell Street at Easons,Henry Street at Butlers,Grafton St at Korkys
13/10/2010 15:00,2869,6146,6286,4894,4491,5983
13/10/2010 16:00,2791,6412,6929,5687,4563,6730
13/10/2010 17:00,2984,7271,7566,5964,5311,6008
13/10/2010 18:00,2935,5836,5228,3173,2901,2902
13/10/2010 19:00,2153,3876,2510,1418,1582,1553
13/10/2010 20:00,1763,2395,1582,907,972,1117
13/10/2010 21:00,1308,1868,1526,687,579,1011
13/10/2010 22:00,988,1788,1725,550,444,1244
13/10/2010 23:00,1105,1673,1612,355,386,1185
14/10/2010 00:00,597,1044,864,152,214,390
14/10/2010 01:00,189,611,593,78,133,666
14/10/2010 02:00,117,1064,1044,82,55,948
14/10/2010 03:00,133,859,840,122,73,294
14/10/2010 04:00,154,274,218,32,181,217
14/10/2010 05:00,84,239,230,45,300,328
14/10/2010 06:00,175,455,539,131,497,1153
14/10/2010 07:00,598,1175,1286,622,846,2325
14/10/2010 08:00,1199,2163,4980,1469,1510,3204
14/10/2010 09:00,2033,2366,5132,1648,2238,2705
14/10/2010 10:00,1960,2851,4959,2067,3281,3209
14/10/2010 11:00,2086,3363,6225,3118,3903,4310
14/10/2010 12:00,2581,5638,6717,4103,4704,8200
14/10/2010 13:00,3218,7899,6328,5579,5952,6845
14/10/2010 14:00,3131,6426,6716,4739,5259,5248
14/10/2010 15:00,2584,5724,6378,4641,5155,5856
14/10/2010 16:00,3062,6776,6568,4874,5399,7135
14/10/2010 17:00,3738,8858,6765,4186,5613,8421
14/10/2010 18:00,3241,9015,5890,2678,4179,5078
14/10/2010 19:00,2556,7240,4332,1361,2654,2933
14/10/2010 20:00,2079,4414,2878,1114,1934,1679
14/10/2010 21:00,1630,2461,2012,885,766,1312
14/10/2010 22:00,1059,2010,1921,695,454,1076
14/10/2010 23:00,1085,1570,1731,527,421,930
15/10/2010 00:00,678,1191,1119,80,336,393
15/10/2010 01:00,271,672,579,168,177,411
15/10/2010 02:00,209,484,580,131,80,435
15/10/2010 03:00,257,652,619,196,138,327
15/10/2010 04:00,145,265,197,56,264,246
15/10/2010 05:00,75,262,261,61,312,406
15/10/2010 06:00,173,532,571,185,426,889
15/10/2010 07:00,552,991,1293,353,644,1762
15/10/2010 08:00,1158,2463,5334,1102,1319,1732
15/10/2010 09:00,1835,2329,4729,1417,2759,2102
15/10/2010 10:00,1851,3074,4791,2061,3721,3597
15/10/2010 11:00,2410,4067,6323,3356,4227,6356
15/10/2010 12:00,3139,5572,6989,4734,4974,8573
15/10/2010 13:00,3741,8863,5987,5136,6433,7278
15/10/2010 14:00,3618,8240,6135,5800,6036,5911
15/10/2010 15:00,3402,7418,6784,5481,5968,6869
15/10/2010 16:00,3259,7934,6316,5577,6005,7229
15/10/2010 17:00,3457,7676,6456,5062,5790,6965
15/10/2010 18:00,3099,6951,6166,1215,3979,3810
15/10/2010 19:00,2517,4999,3329,5,2456,2026
15/10/2010 20:00,2342,3275,2440,3,1524,1755
15/10/2010 21:00,1668,2716,2356,2,877,1409
15/10/2010 22:00,1419,2506,2381,2,554,1350
15/10/2010 23:00,1569,2201,2002,50,443,1232
16/10/2010 00:00,1064,1740,1599,465,316,767
16/10/2010 01:00,562,1805,1174,251,191,580
16/10/2010 02:00,356,1518,906,181,187,883
16/10/2010 03:00,297,1250,1177,329,116,635
16/10/2010 04:00,169,569,525,67,129,268
16/10/2010 05:00,63,267,254,43,208,244
16/10/2010 06:00,117,266,342,131,297,519
16/10/2010 07:00,241,481,571,203,338,486
16/10/2010 08:00,115,638,1877,434,648,1032
16/10/2010 09:00,0,1384,3034,724,1699,1884
16/10/2010 10:00,219,2452,5025,1947,3265,3652
16/10/2010 11:00,1918,4545,5784,3266,4806,6208
16/10/2010 12:00,2420,7235,6001,4549,5911,8027
16/10/2010 13:00,3585,9497,4981,5385,7104,9003
16/10/2010 14:00,3412,10430,2618,6084,8872,10236
16/10/2010 15:00,3152,11696,3255,6542,8889,9706
16/10/2010 16:00,2839,10357,3870,6138,7952,9042
16/10/2010 17:00,3074,9428,4739,5125,7735,6919
16/10/2010 18:00,2639,6686,5149,3787,5155,3074
16/10/2010 19:00,2352,4384,2892,2387,1921,1807
16/10/2010 20:00,2134,2700,1816,1269,1167,1463
16/10/2010 21:00,1624,2343,1920,1084,701,1535
16/10/2010 22:00,1374,2620,2275,1003,483,1439
16/10/2010 23:00,1440,2810,2185,628,415,1591
17/10/2010 00:00,973,2443,1752,467,265,855
17/10/2010 01:00,521,1348,1258,259,168,692
17/10/2010 02:00,338,1211,1171,242,139,939
17/10/2010 03:00,509,2523,1620,401,153,952
17/10/2010 04:00,177,683,647,111,52,195
17/10/2010 05:00,80,167,247,52,57,80
17/10/2010 06:00,89,157,253,91,110,245
17/10/2010 07:00,131,204,286,82,142,186
17/10/2010 08:00,59,233,818,120,175,398
17/10/2010 09:00,0,522,1151,299,548,833
17/10/2010 10:00,72,1260,2605,1000,1485,1917
17/10/2010 11:00,1159,2973,4460,1288,2391,3725
17/10/2010 12:00,1299,6303,5640,1843,3096,4692
17/10/2010 13:00,1622,8126,5648,2566,3705,5963
17/10/2010 14:00,1998,8802,5576,2968,4059,6361
17/10/2010 15:00,2089,8348,5128,2900,4302,7095
17/10/2010 16:00,1702,7107,5231,2533,4200,5821
17/10/2010 17:00,1781,5863,5998,2352,3556,3999
17/10/2010 18:00,1748,3918,3981,1507,2430,1808
17/10/2010 19:00,1685,2419,1594,1108,1175,1052
17/10/2010 20:00,1682,1549,1143,800,801,772
17/10/2010 21:00,1215,1083,965,573,420,555
17/10/2010 22:00,967,910,866,407,316,425
17/10/2010 23:00,742,746,594,210,259,302
18/10/2010 00:00,350,307,304,174,110,174
18/10/2010 01:00,210,285,349,126,36,146
18/10/2010 02:00,151,162,119,69,33,95
18/10/2010 03:00,88,129,99,43,32,131
18/10/2010 04:00,56,191,65,26,131,189
18/10/2010 05:00,42,177,242,52,268,413
18/10/2010 06:00,153,518,484,174,338,848
18/10/2010 07:00,591,1067,1229,360,590,2351
18/10/2010 08:00,1141,1635,5717,777,1147,3092
18/10/2010 09:00,1790,2401,5197,1705,1762,2026
18/10/2010 10:00,1732,2630,4860,2694,2783,2454
18/10/2010 11:00,1985,3185,5890,3819,3058,3771
18/10/2010 12:00,2414,5311,6957,4523,3488,7312
18/10/2010 13:00,2775,7487,7521,3881,4616,6073
18/10/2010 14:00,2944,6103,6713,3440,3251,4417
18/10/2010 15:00,2382,4887,6832,3562,3308,4787
18/10/2010 16:00,2643,5397,6652,4226,4298,5519
18/10/2010 17:00,2538,5956,7448,4112,4506,4910
18/10/2010 18:00,2557,4762,4433,2824,3013,1754
18/10/2010 19:00,1999,2738,1713,1455,1419,1019
18/10/2010 20:00,1421,1527,1185,826,780,881
18/10/2010 21:00,994,1098,796,636,504,704
18/10/2010 22:00,989,1013,791,519,374,666
18/10/2010 23:00,715,866,557,320,256,357
19/10/2010 00:00,458,636,303,144,198,153
19/10/2010 01:00,160,301,278,54,90,161
19/10/2010 02:00,165,301,309,52,54,191
19/10/2010 03:00,105,275,165,63,83,229
19/10/2010 04:00,90,232,84,21,174,169
19/10/2010 05:00,47,198,206,41,255,418
19/10/2010 06:00,178,535,499,144,403,845
19/10/2010 07:00,567,961,1301,366,573,1573
19/10/2010 08:00,1088,2168,5001,976,1287,2283
19/10/2010 09:00,1778,1944,4119,1478,1856,2135
19/10/2010 10:00,1889,2361,4119,2063,2460,2810
19/10/2010 11:00,2167,3084,5947,2736,3469,3680
19/10/2010 12:00,2278,5459,7162,3544,4158,7563
19/10/2010 13:00,2753,8136,7189,3691,5476,5690
19/10/2010 14:00,2815,7466,5945,3230,4451,3874
19/10/2010 15:00,2836,5027,6434,3162,4729,4721
19/10/2010 16:00,2594,5175,7089,3555,4588,5534
19/10/2010 17:00,2741,6269,7310,3863,4605,5411
19/10/2010 18:00,2611,4863,5158,2523,3236,2625
19/10/2010 19:00,2112,3500,2461,1269,1580,1385
19/10/2010 20:00,1637,2148,1504,695,853,1120
19/10/2010 21:00,1134,1752,1480,546,512,1026
19/10/2010 22:00,1019,1563,1451,450,444,1003
19/10/2010 23:00,732,1163,1167,258,368,603
20/10/2010 00:00,388,676,665,131,200,218
20/10/2010 01:00,114,300,278,109,128,231
20/10/2010 02:00,182,373,347,111,62,439
20/10/2010 03:00,92,491,355,65,80,175
20/10/2010 04:00,62,200,76,10,148,245
20/10/2010 05:00,38,219,241,37,328,462
20/10/2010 06:00,146,441,497,163,411,801
20/10/2010 07:00,505,886,1229,314,667,1045
20/10/2010 08:00,549,2142,5232,1183,1222,1615
20/10/2010 09:00,1242,1966,3811,1541,1812,2232
20/10/2010 10:00,2237,2282,3993,2519,2695,3344
20/10/2010 11:00,3109,2991,5008,3716,3424,6135
20/10/2010 12:00,4234,5061,6303,4429,4078,7355
20/10/2010 13:00,4917,7590,6384,4287,5406,5508
20/10/2010 14:00,4676,6453,2021,3193,4807,4516
20/10/2010 15:00,5080,5199,3500,3261,4480,5184
20/10/2010 16:00,2223,4954,6290,3247,4562,5711
20/10/2010 17:00,2591,6247,7755,3258,5372,5747
20/10/2010 18:00,2521,4788,5865,2171,3020,2889
20/10/2010 19:00,2027,3563,2617,966,1602,1609
20/10/2010 20:00,1553,2232,1770,608,1063,1174
20/10/2010 21:00,1168,1697,1722,424,607,1024
20/10/2010 22:00,1026,1499,1685,293,473,1024
20/10/2010 23:00,901,1415,1519,126,378,1019
21/10/2010 00:00,479,943,863,267,214,283
21/10/2010 01:00,116,521,393,223,136,508
21/10/2010 02:00,78,825,840,129,59,848
21/10/2010 03:00,123,765,696,69,72,331
21/10/2010 04:00,104,260,141,37,177,172
21/10/2010 05:00,73,207,254,30,304,383
21/10/2010 06:00,164,483,544,144,479,1035
21/10/2010 07:00,535,1018,1201,436,854,2211
21/10/2010 08:00,870,2087,5286,1270,1543,2694
21/10/2010 09:00,1066,2090,3971,783,2291,2303
21/10/2010 10:00,1238,2376,4214,1831,3329,2710
21/10/2010 11:00,1604,3153,5671,3386,4018,4434
21/10/2010 12:00,2300,5161,7357,3581,4669,7700
21/10/2010 13:00,2762,7621,6824,4389,6008,6075
21/10/2010 14:00,3450,6342,4346,3719,5348,4946
21/10/2010 15:00,3382,5578,6547,3889,5282,4917
21/10/2010 16:00,2468,5968,6624,3649,5404,6391
21/10/2010 17:00,2877,7500,6801,3776,5858,7429
21/10/2010 18:00,2898,7324,6143,3302,4294,4548
21/10/2010 19:00,2461,6502,4083,2116,2768,3045
21/10/2010 20:00,2004,4082,2796,1405,2024,1644
21/10/2010 21:00,1535,2294,2014,948,796,1099
21/10/2010 22:00,1177,1713,1758,638,469,1202
21/10/2010 23:00,1084,1632,1713,398,422,927
22/10/2010 00:00,628,1260,1015,171,305,352
22/10/2010 01:00,198,620,546,142,146,385
22/10/2010 02:00,173,496,676,120,73,569
22/10/2010 03:00,278,615,690,113,124,321
22/10/2010 04:00,86,280,303,28,261,265
22/10/2010 05:00,68,224,261,41,292,480
22/10/2010 06:00,159,559,497,135,399,1037
22/10/2010 07:00,580,1047,1077,441,626,1868
22/10/2010 08:00,1336,2411,5196,1155,1212,2902
22/10/2010 09:00,1948,2443,4523,1528,2628,3604
22/10/2010 10:00,1977,2680,4907,2340,3526,5382
22/10/2010 11:00,2221,3802,6335,3805,3993,6864
22/10/2010 12:00,2568,5838,7102,4865,4736,10127
22/10/2010 13:00,3199,8828,7193,5306,6084,8404
22/10/2010 14:00,3343,8160,6406,4863,5734,6066
22/10/2010 15:00,3760,6762,7020,4474,5739,7518
22/10/2010 16:00,3586,6930,5837,4878,5795,7385
22/10/2010 17:00,3895,7823,5217,4354,5538,6156
22/10/2010 18:00,3821,6316,3454,2356,3757,3194
22/10/2010 19:00,2656,4949,2228,1542,2281,1764
22/10/2010 20:00,2123,3152,1517,797,1396,1510
22/10/2010 21:00,1442,2666,1389,608,830,1292
22/10/2010 22:00,1393,2787,1622,573,519,1214
22/10/2010 23:00,1293,2534,1885,439,406,1174
23/10/2010 00:00,841,2023,1579,330,263,744
23/10/2010 01:00,502,1583,1094,175,166,530
23/10/2010 02:00,265,1306,895,187,156,739
23/10/2010 03:00,376,1384,1285,238,101,514
23/10/2010 04:00,130,591,446,78,116,252
23/10/2010 05:00,60,266,288,41,165,267
23/10/2010 06:00,115,361,368,128,262,534
23/10/2010 07:00,270,471,533,128,290,486
23/10/2010 08:00,569,721,1621,355,562,1092
23/10/2010 09:00,1142,1392,2919,563,1468,2054
23/10/2010 10:00,1733,2663,4559,2192,2749,4396
23/10/2010 11:00,2153,4835,5693,4185,3965,8712
23/10/2010 12:00,3399,7078,6109,4754,4848,8879
23/10/2010 13:00,4332,8733,4680,5234,5825,9399
23/10/2010 14:00,3468,9954,4038,5518,7388,9700
23/10/2010 15:00,4206,10449,4651,5437,7354,9601
23/10/2010 16:00,2637,9556,4456,4776,6467,7536
23/10/2010 17:00,3684,8713,4346,3985,6411,5167
23/10/2010 18:00,2697,5746,3346,2315,4246,2112
23/10/2010 19:00,2368,3975,1857,1446,1619,1395
23/10/2010 20:00,2355,2613,1306,913,972,1137
23/10/2010 21:00,1527,2202,1428,745,608,1167
23/10/2010 22:00,1354,2609,1873,682,419,1243
23/10/2010 23:00,1415,2586,2069,501,347,1016
24/10/2010 00:00,806,2043,1430,257,285,693
24/10/2010 01:00,553,1467,1182,168,185,530
24/10/2010 02:00,308,1248,1144,200,149,737
24/10/2010 03:00,429,2062,1234,340,170,470
24/10/2010 04:00,180,817,504,74,65,121
24/10/2010 05:00,86,196,230,30,61,75
24/10/2010 06:00,77,177,291,67,127,202
24/10/2010 07:00,112,218,292,67,150,192
24/10/2010 08:00,415,278,749,89,191,320
24/10/2010 09:00,938,548,1316,229,591,932
24/10/2010 10:00,1539,1265,2564,1310,1580,2233
24/10/2010 11:00,1942,2494,3774,2598,2657,6338
24/10/2010 12:00,2595,4931,5102,2918,3435,7157
24/10/2010 13:00,3706,6400,4706,2328,4016,6548
24/10/2010 14:00,3591,7954,2772,2590,4484,7760
24/10/2010 15:00,3517,7756,4146,3018,4745,8485
24/10/2010 16:00,1972,6670,5102,2710,4594,7358
24/10/2010 17:00,2030,5771,4992,2250,3864,4505
24/10/2010 18:00,2219,3426,3540,1878,2659,2115
24/10/2010 19:00,2226,2421,1988,1210,1282,1368
24/10/2010 20:00,1891,1595,1392,870,874,977
24/10/2010 21:00,1397,1168,1278,610,454,780
24/10/2010 22:00,911,1003,1369,566,343,857
24/10/2010 23:00,1195,715,1534,413,281,732
25/10/2010 00:00,484,404,1072,255,120,490
25/10/2010 01:00,301,322,795,128,46,422
25/10/2010 02:00,115,151,684,109,38,632
25/10/2010 03:00,389,135,991,211,39,370
25/10/2010 04:00,179,195,384,48,151,150
25/10/2010 05:00,72,218,183,21,291,122
25/10/2010 06:00,185,540,336,91,367,418
25/10/2010 07:00,642,1075,623,192,668,586
25/10/2010 08:00,1572,2231,1457,222,1270,1155
25/10/2010 09:00,1430,2308,3086,563,1958,2109
25/10/2010 10:00,1621,2536,4112,1181,3023,3060
25/10/2010 11:00,1945,3269,4452,2316,3447,5841
25/10/2010 12:00,3670,5761,5365,2407,3827,5974
25/10/2010 13:00,4834,8666,3969,1916,5032,6161
25/10/2010 14:00,4976,7786,1736,2627,3690,8460
25/10/2010 15:00,3813,5098,5723,3483,3803,8376
25/10/2010 16:00,2299,5637,5202,3627,4718,6761
25/10/2010 17:00,2194,6652,5613,3776,4878,3814
25/10/2010 18:00,2339,4966,3040,2169,3215,1888
25/10/2010 19:00,2206,3363,1889,1407,1541,1182
25/10/2010 20:00,1903,1930,1228,1038,858,914
25/10/2010 21:00,1345,1402,959,642,555,794
25/10/2010 22:00,938,1224,827,542,417,468
25/10/2010 23:00,898,1103,690,431,285,385
26/10/2010 00:00,483,860,353,127,281,100
26/10/2010 01:00,208,426,134,31,130,238
26/10/2010 02:00,168,394,131,19,82,127
26/10/2010 03:00,208,343,200,28,108,126
26/10/2010 04:00,90,321,93,26,247,190
26/10/2010 05:00,68,229,198,28,368,448
26/10/2010 06:00,199,698,500,137,611,875
26/10/2010 07:00,850,1356,942,279,847,2048
26/10/2010 08:00,1411,2776,3785,1196,1893,2979
26/10/2010 09:00,2360,2329,3931,1751,2690,2581
26/10/2010 10:00,2778,3067,3966,2473,3679,3700
26/10/2010 11:00,3317,4121,5199,3443,4989,5559
26/10/2010 12:00,3815,7239,5383,4549,5838,9264
26/10/2010 13:00,4653,11182,4910,5494,7860,8759
26/10/2010 14:00,4343,10765,5507,5315,6395,7403
26/10/2010 15:00,4343,6387,6676,5221,6834,7246
26/10/2010 16:00,3893,6542,6678,5136,6638,7535
26/10/2010 17:00,4113,8188,6500,5221,6812,6740
26/10/2010 18:00,3899,6411,4907,2874,4839,3131
26/10/2010 19:00,2828,4805,2953,1605,2263,1655
26/10/2010 20:00,2065,3054,1778,909,1285,1276
26/10/2010 21:00,1398,2428,1276,797,778,1197
26/10/2010 22:00,1252,2182,1400,634,644,1039
26/10/2010 23:00,1309,1588,1238,437,540,723
27/10/2010 00:00,532,948,671,150,285,354
27/10/2010 01:00,188,452,412,69,186,350
27/10/2010 02:00,103,527,638,63,87,584
27/10/2010 03:00,108,681,624,89,115,168
27/10/2010 04:00,57,271,112,30,209,297
27/10/2010 05:00,43,312,223,48,459,324
27/10/2010 06:00,186,602,575,155,586,880
27/10/2010 07:00,510,1253,1323,384,934,2024
27/10/2010 08:00,1144,2974,4723,823,1785,2763
27/10/2010 09:00,1673,2680,4376,860,2587,2348
27/10/2010 10:00,1710,3061,5076,1801,3795,3176
27/10/2010 11:00,2301,4103,6465,3670,4855,6642
27/10/2010 12:00,3031,6842,6746,4295,5848,10198
27/10/2010 13:00,3804,10375,5459,5798,7757,8103
27/10/2010 14:00,6447,8998,2515,4892,6904,7484
27/10/2010 15:00,5074,6952,5927,5558,6399,8041
27/10/2010 16:00,3388,6957,4781,5289,6487,7402
27/10/2010 17:00,4324,8796,5846,6191,7624,6557
27/10/2010 18:00,4255,6727,4243,4959,4251,3187
27/10/2010 19:00,2875,5065,2494,2374,2268,1664
27/10/2010 20:00,1956,3120,1602,1239,1477,1289
27/10/2010 21:00,1283,2392,1753,839,851,1213
27/10/2010 22:00,1013,2180,1889,862,663,1427
27/10/2010 23:00,1291,1960,1879,700,537,1126
28/10/2010 00:00,684,1184,1338,258,247,595
28/10/2010 01:00,188,681,790,190,156,671
28/10/2010 02:00,156,1135,1179,218,68,980
28/10/2010 03:00,191,938,728,170,84,306
28/10/2010 04:00,123,360,261,106,209,154
28/10/2010 05:00,104,266,235,113,353,396
28/10/2010 06:00,277,600,518,211,563,945
28/10/2010 07:00,637,1367,1285,502,997,2206
28/10/2010 08:00,1148,2886,4277,875,1796,2975
28/10/2010 09:00,1713,2824,4797,1318,2659,2718
28/10/2010 10:00,1872,3093,5114,2052,3851,4113
28/10/2010 11:00,2828,4197,4531,3532,4680,5559
28/10/2010 12:00,3732,6717,5142,5097,5493,8622
28/10/2010 13:00,4687,9797,5903,6328,6998,8867
28/10/2010 14:00,4006,8194,5795,5536,6225,8034
28/10/2010 15:00,3253,6941,5531,6221,6125,8576
28/10/2010 16:00,3833,7696,5075,5817,6277,9070
28/10/2010 17:00,3764,9919,5887,5632,6769,8836
28/10/2010 18:00,4191,9741,6254,4213,4961,5739
28/10/2010 19:00,3309,8705,4864,2780,3183,3392
28/10/2010 20:00,2571,5372,3054,2315,2351,1781
28/10/2010 21:00,1859,2960,2194,1263,925,1543
28/10/2010 22:00,1225,2286,2173,867,550,1126
28/10/2010 23:00,1028,1958,1634,664,499,935
29/10/2010 00:00,735,1405,1133,118,319,418
29/10/2010 01:00,256,725,461,125,159,388
29/10/2010 02:00,197,517,636,110,77,523
29/10/2010 03:00,273,698,392,122,130,499
29/10/2010 04:00,175,297,182,34,269,264
29/10/2010 05:00,83,261,254,28,301,452
29/10/2010 06:00,222,597,430,109,413,1099
29/10/2010 07:00,710,1109,918,320,640,2557
29/10/2010 08:00,1355,2686,3203,1264,1249,3325
29/10/2010 09:00,2284,2706,3854,1633,2702,3348
29/10/2010 10:00,2358,3041,3958,2198,3632,4426
29/10/2010 11:00,3102,4282,3868,3283,4140,5476
29/10/2010 12:00,3552,6378,4233,4258,4872,7627
29/10/2010 13:00,3990,9848,4960,5049,6275,8960
29/10/2010 14:00,4399,9178,3907,5496,5930,8837
29/10/2010 15:00,4630,7788,3719,5337,5884,6928
29/10/2010 16:00,3621,8389,5184,5544,5927,7196
29/10/2010 17:00,3721,8690,5671,4889,5691,6806
29/10/2010 18:00,3354,7197,3458,3498,3892,3918
29/10/2010 19:00,2914,5486,2817,2177,2367,1922
29/10/2010 20:00,2164,3494,2146,1094,1450,1500
29/10/2010 21:00,1633,2878,2406,723,847,1565
29/10/2010 22:00,1198,3120,2652,660,533,1346
29/10/2010 23:00,1655,2706,2673,514,421,1260
30/10/2010 00:00,831,2008,1955,286,307,882
30/10/2010 01:00,464,1747,1509,209,191,828
30/10/2010 02:00,341,1377,1443,235,182,838
30/10/2010 03:00,332,1393,1552,336,117,564
30/10/2010 04:00,154,617,621,102,131,287
30/10/2010 05:00,120,274,341,48,195,297
30/10/2010 06:00,110,346,361,135,297,406
30/10/2010 07:00,279,470,526,168,338,502
30/10/2010 08:00,392,710,1421,342,652,1082
30/10/2010 09:00,806,1400,3243,565,1680,1917
30/10/2010 10:00,1489,2713,4798,1294,3177,4238
30/10/2010 11:00,2196,4886,5997,3574,4663,8278
30/10/2010 12:00,3802,7289,5968,4313,5749,8793
30/10/2010 13:00,3477,9253,4645,5018,6906,8803
30/10/2010 14:00,7503,10472,2509,5276,8685,10840
30/10/2010 15:00,4998,10881,5461,5883,8673,10687
30/10/2010 16:00,4091,10029,4952,5610,7608,9502
30/10/2010 17:00,3992,9218,5237,5922,7472,7039
30/10/2010 18:00,3799,6065,4398,4105,4981,2789
30/10/2010 19:00,3218,4279,2739,1614,1885,1632
30/10/2010 20:00,2290,2853,1690,867,1139,1532
30/10/2010 21:00,3613,2318,2426,1354,700,1758
30/10/2010 22:00,3312,2608,3041,944,485,1674
30/10/2010 23:00,2171,2607,3115,839,406,1606
31/10/2010 00:00,1593,1921,1443,225,255,1049
31/10/2010 01:00,1351,1297,2490,398,166,2512
31/10/2010 02:00,818,1109,2282,442,134,1332
31/10/2010 03:00,845,1906,1327,176,152,381
31/10/2010 04:00,253,711,432,45,55,132
31/10/2010 05:00,96,173,186,10,55,254
31/10/2010 06:00,70,158,229,58,110,226
31/10/2010 07:00,194,195,251,104,135,294
31/10/2010 08:00,280,250,735,170,171,425
31/10/2010 09:00,604,503,1331,482,524,1239
31/10/2010 10:00,1310,1155,2442,1069,1418,2161
31/10/2010 11:00,1738,2368,3671,1692,2390,3941
31/10/2010 12:00,1803,4593,4735,2066,3098,4926
31/10/2010 13:00,2099,5955,4996,2470,3592,5842
31/10/2010 14:00,2173,7080,5580,2483,3976,6633
31/10/2010 15:00,1914,7160,5315,2503,4191,6285
31/10/2010 16:00,1893,6257,5850,2662,4080,4789
31/10/2010 17:00,1733,5144,3224,2217,3430,2786
31/10/2010 18:00,2101,3258,2417,1354,2366,1518
31/10/2010 19:00,1850,2282,1603,1086,1151,1128
31/10/2010 20:00,1731,1468,1601,765,782,941
31/10/2010 21:00,1657,1051,1533,616,406,759
31/10/2010 22:00,1230,923,1503,487,308,729
31/10/2010 23:00,1003,674,1247,400,255,582
01/11/2010 00:00,610,318,835,244,94,360
01/11/2010 01:00,313,287,696,189,34,387
01/11/2010 02:00,331,127,512,224,30,342
01/11/2010 03:00,143,119,491,102,30,288
01/11/2010 04:00,106,172,191,32,117,264
01/11/2010 05:00,78,203,236,48,231,478
01/11/2010 06:00,187,477,517,152,293,983
01/11/2010 07:00,511,963,2115,502,523,1987
01/11/2010 08:00,881,1927,5839,978,1003,3023
01/11/2010 09:00,1122,2104,5236,1465,1540,2923
01/11/2010 10:00,1960,2272,4400,1987,2409,3261
01/11/2010 11:00,2192,2908,5166,3046,2719,4513
01/11/2010 12:00,2863,5071,5608,3907,3006,7348
01/11/2010 13:00,3802,7554,5101,5151,3971,6024
01/11/2010 14:00,3823,6845,4658,4684,2868,4373
01/11/2010 15:00,3244,4311,4979,4614,2941,4410
01/11/2010 16:00,3293,4896,6029,4992,3717,5372
01/11/2010 17:00,3055,5845,3688,3758,3870,4550
01/11/2010 18:00,3270,4477,2773,1988,2557,2053
01/11/2010 19:00,2045,3088,1657,715,1230,1158
01/11/2010 20:00,1502,1689,1618,584,685,972
01/11/2010 21:00,1128,1239,1768,415,445,794
01/11/2010 22:00,879,1058,1410,496,334,705
01/11/2010 23:00,724,987,884,273,224,331
02/11/2010 00:00,358,625,437,126,216,193
02/11/2010 01:00,133,303,205,63,100,205
02/11/2010 02:00,102,276,232,34,63,155
02/11/2010 03:00,109,259,209,56,84,158
02/11/2010 04:00,100,257,102,28,188,249
02/11/2010 05:00,54,170,169,30,280,499
